srcNodeId,dstNodeId,cost,bandwidth,latency
13,20,10.0,5000.0,342.29
4,17,1.0,50000.0,650.15
20,28,10.0,5000.0,503.67
17,25,1.0,50000.0,827.9
18,23,10.0,5000.0,900.46
17,28,10.0,5000.0,457.0
5,23,5.0,10000.0,658.78
10,24,2.5,20000.0,204.29
1,9,2.5,20000.0,781.61
1,4,1.0,50000.0,661.08
17,29,2.5,20000.0,296.94
5,10,5.0,10000.0,258.64
2,23,10.0,5000.0,84.38
2,24,5.0,10000.0,775.74
16,30,5.0,10000.0,448.6
26,27,10.0,5000.0,268.67
3,17,5.0,10000.0,220.83
2,10,1.0,50000.0,925.66
10,18,2.5,20000.0,18.66
12,19,5.0,10000.0,818.3
6,18,5.0,10000.0,600.77
1,14,10.0,5000.0,445.95
23,25,5.0,10000.0,184.3
4,12,2.5,20000.0,588.58
10,17,2.5,20000.0,35.17
24,27,10.0,5000.0,85.3
16,29,10.0,5000.0,409.51
7,12,10.0,5000.0,689.44
20,29,1.0,50000.0,740.09
8,14,10.0,5000.0,696.46
5,12,1.0,50000.0,367.5
8,17,5.0,10000.0,875.15
7,13,2.5,20000.0,540.17
2,15,2.5,20000.0,705.53
13,18,5.0,10000.0,861.88
7,30,1.0,50000.0,402.7
5,28,5.0,10000.0,455.08
2,3,2.5,20000.0,742.25
13,17,5.0,10000.0,813.86
14,21,10.0,5000.0,717.69
8,28,5.0,10000.0,662.47
7,17,1.0,50000.0,605.85
2,29,1.0,50000.0,746.3
21,27,10.0,5000.0,582.57
2,21,2.5,20000.0,580.45
12,29,1.0,50000.0,236.29
16,24,5.0,10000.0,399.65
17,22,5.0,10000.0,758.24
12,18,1.0,50000.0,135.82
1,21,5.0,10000.0,458.21
3,13,2.5,20000.0,772.79
4,14,2.5,20000.0,222.82
11,13,1.0,50000.0,614.25
3,22,2.5,20000.0,687.07
16,25,1.0,50000.0,475.51
4,22,1.0,50000.0,251.0
5,22,2.5,20000.0,960.85
6,12,1.0,50000.0,733.15
14,25,1.0,50000.0,715.28
22,30,5.0,10000.0,269.52
1,8,2.5,20000.0,836.84
7,11,1.0,50000.0,495.85
20,23,5.0,10000.0,103.87
3,5,10.0,5000.0,362.59
10,30,2.5,20000.0,789.24
9,30,10.0,5000.0,89.33
9,15,10.0,5000.0,526.3
16,20,5.0,10000.0,620.14
19,20,5.0,10000.0,119.54
13,24,2.5,20000.0,693.57
24,30,5.0,10000.0,810.29
5,18,10.0,5000.0,248.39
10,13,5.0,10000.0,845.21
20,25,1.0,50000.0,235.41
3,18,2.5,20000.0,195.69
15,28,2.5,20000.0,451.69
9,29,2.5,20000.0,483.76
18,21,10.0,5000.0,372.06
19,30,1.0,50000.0,383.38
1,17,10.0,5000.0,79.26
10,23,10.0,5000.0,916.09
28,30,10.0,5000.0,326.78
13,29,2.5,20000.0,533.74
2,13,5.0,10000.0,223.53
16,18,1.0,50000.0,584.4
1,30,5.0,10000.0,794.86
15,17,1.0,50000.0,312.58
20,13,10.0,5000.0,342.29
17,4,1.0,50000.0,650.15
28,20,10.0,5000.0,503.67
25,17,1.0,50000.0,827.9
23,18,10.0,5000.0,900.46
