srcNodeId,dstNodeId,bandwidth,latency
17,2,1000.0,1860.045234943867
14,16,500.0,1451.2291526883027
11,4,1000.0,573.6877440959594
22,4,50.0,679.9370497068364
8,11,1000.0,1212.120898381283
25,17,500.0,2374.6312765679486
7,6,500.0,1093.454675458373
25,6,50.0,2084.2790902934103
4,22,1000.0,637.0037003834436
3,12,1000.0,1513.1153392324711
6,9,500.0,850.7267578498082
11,14,100.0,598.7878042358549
21,7,100.0,1442.6125893507156
1,25,500.0,2794.770016787259
24,7,1000.0,2648.5045931881923
13,24,1000.0,1417.653778951042
13,1,1000.0,1855.1696597037771
5,25,50.0,2665.137464241954
4,7,500.0,1082.9921965550752
14,23,1000.0,806.6282080621754
14,8,500.0,923.6559763826697
8,18,50.0,1225.0737099818214
17,18,50.0,2435.4459508522423
9,23,500.0,1605.92117512958
13,12,100.0,2126.6376446576005
17,23,1000.0,1355.2496674511267
24,22,1000.0,1738.7813623142506
25,13,100.0,2179.2742524296036
11,16,50.0,1333.095743214738
18,2,50.0,1247.9859609656403
17,21,500.0,1554.9945657345995
12,25,100.0,2304.5199478370014
25,2,50.0,1112.2491171492295
14,1,500.0,1350.436611677439
2,5,50.0,1333.1830926580383
5,20,1000.0,1291.0061687390653
12,22,100.0,1479.0168515124983
11,3,1000.0,1079.3433935110213
4,3,1000.0,1552.868627732828
8,4,100.0,1487.8340011534835
7,20,1000.0,837.0078319917303
19,3,100.0,1231.2682390936425
17,10,100.0,1497.1175263069272
16,17,1000.0,1666.5111690013507
11,20,100.0,1187.8565044205725
18,7,100.0,1216.3350185741579
7,16,50.0,1501.7787753643722
10,9,1000.0,1361.4600962219458
22,10,1000.0,1424.15386719759
3,18,1000.0,1340.7531298605606
14,20,500.0,706.2987548420053
20,14,50.0,713.2378287528402
14,22,50.0,1660.0597673435714
13,3,500.0,1007.5321978883098
23,13,50.0,519.6985866323926
17,22,500.0,3031.0715402580377
1,9,500.0,550.6137328895416
17,3,50.0,1464.2514176407944
8,14,100.0,729.8208748495389
25,14,50.0,1094.610818657186
19,5,500.0,1568.1106177728993
1,16,1000.0,1250.3111446589814
11,9,100.0,1081.1790187966021
15,6,1000.0,2855.3833758904675
12,7,50.0,1007.6583892847519
14,15,50.0,1546.2976948907517
12,3,100.0,2156.109245025572
12,14,100.0,1274.038829285641
16,1,500.0,1692.4259881458938
4,25,500.0,1445.3465605060728
16,25,1000.0,2049.1108688515533
10,1,1000.0,1935.2631329357732
18,10,100.0,961.6469142332269
17,15,50.0,1285.423472240437
1,12,500.0,641.6915143195738
25,11,50.0,1285.6013147256326
15,1,1000.0,1140.2505079394846
5,3,50.0,2123.8085433478664
21,5,100.0,2097.2731556843746
24,1,500.0,1643.1257061553888
23,8,100.0,856.0453814481591
18,6,50.0,743.9748896316846
2,10,100.0,898.993703142653
7,17,500.0,2310.94278268376
24,17,50.0,1936.0623725809328
2,12,500.0,918.475939764246
5,17,50.0,1981.3658333285905
1,4,50.0,286.74
2,23,500.0,1459.7503966976396
22,25,100.0,2261.172625538913
10,14,1000.0,557.249641021128
4,5,1000.0,1164.4688109699305
18,12,50.0,523.32
18,17,500.0,1433.0431452016005
9,22,50.0,619.8980858769235
15,13,1000.0,1411.1919868507348
10,5,500.0,564.4927742095064
5,11,100.0,947.1558198190095
22,14,50.0,2994.4303663328674
2,3,1000.0,1291.5156711241452
23,18,100.0,1446.2879679313562
2,14,500.0,1161.246569507142
21,6,50.0,1398.8057162775267
15,9,50.0,2327.7164424463567
13,20,1000.0,1099.6584724330005
4,23,500.0,1041.8032095045066
6,15,1000.0,1476.461708307318
21,9,500.0,1180.1683901963088
12,23,1000.0,1990.8431693288508
19,12,50.0,349.45
22,3,50.0,2528.083737351235
6,1,500.0,1030.9440332510328
