srcNodeId,dstNodeId,bandwidth,latency
4,9,12.0,294.0765866708181
9,13,8.0,154.10497739383607
25,7,13.0,229.11542379055533
3,14,10.0,221.44338322450193
25,22,2.0,136.95845290132843
16,24,7.0,44.349540767497544
24,15,14.0,130.5645438901159
7,4,3.0,160.55869918815438
21,10,13.0,230.14221378064033
9,16,5.0,300.40917216773295
3,18,7.0,139.01264026863163
9,21,14.0,401.89228203578443
26,14,5.0,159.05859076988864
5,3,14.0,154.03472176902443
8,16,7.0,180.56839586902976
17,3,1.0,326.0937518116207
13,5,10.0,196.39543874840348
18,3,5.0,136.9010666549601
22,9,14.0,334.8911634524491
17,13,5.0,38.65
13,2,4.0,203.9982068528711
11,3,1.0,234.90435816792657
10,2,5.0,248.87491620162737
20,26,10.0,147.3366129217222
5,11,14.0,300.28126112862606
11,13,12.0,83.38149158147849
18,2,11.0,153.3587847738719
17,2,13.0,166.0617737080813
16,3,3.0,150.96823595181465
17,8,4.0,138.64996806085185
12,3,8.0,318.3514569666608
16,11,3.0,80.14863884703027
6,14,2.0,66.32
13,4,6.0,167.6917526259252
12,13,5.0,43.32
4,14,9.0,143.22677375596965
3,21,9.0,225.28103111028585
8,4,1.0,307.2263429532808
27,11,10.0,282.57987055142894
27,18,13.0,143.99753492750312
14,7,6.0,44.11781028712186
20,17,9.0,126.2569209113715
8,6,14.0,120.3171911326813
7,26,5.0,182.8414732714241
10,27,9.0,338.75403478196193
9,5,2.0,184.0688038764059
4,24,13.0,163.70779497370722
23,18,4.0,131.09050887598914
18,23,5.0,129.57308269380698
16,17,7.0,51.777407129942574
26,11,2.0,38.763178130741984
8,12,3.0,92.94265463458957
7,3,13.0,228.25684660721058
15,21,9.0,160.2963994282326
5,17,2.0,111.77175786325705
24,8,14.0,209.06789293466568
12,10,11.0,69.44
14,20,11.0,166.2106051292992
21,26,11.0,279.28095405355543
20,18,10.0,109.34998421365938
8,21,10.0,298.736851937824
10,25,3.0,146.49611795672678
1,23,4.0,211.65076073654342
15,26,6.0,80.67019453271868
9,4,3.0,399.1581148765623
12,26,1.0,108.59530161535581
7,15,4.0,161.11154062563907
19,24,6.0,59.84573833553327
12,5,7.0,293.2365429965047
10,3,10.0,279.1308826649022
24,21,10.0,118.95927001015922
15,17,9.0,80.97533292567465
5,8,4.0,145.488910026715
15,23,13.0,156.23650377693266
16,13,2.0,95.71604177773736
1,9,1.0,284.8641928237892
15,8,10.0,183.0166040302232
4,8,3.0,198.29380489628954
13,24,9.0,224.7584231279494
2,16,5.0,216.10060400036923
24,10,14.0,207.63146599002692
13,25,5.0,160.5065935733075
18,11,11.0,132.223860160515
17,11,2.0,121.55098402428978
1,15,5.0,328.0604360527485
11,14,4.0,160.2788562275716
18,19,6.0,76.12504902389776
11,21,8.0,317.8147222252165
2,9,14.0,308.1597645489112
1,21,10.0,45.29
6,5,14.0,62.54
