srcNodeId,dstNodeId,bandwidth,latency
1,2,4442.0,144.19795692807386
3,11,3660.0,88.88
4,5,5358.0,109.78
11,20,836.0,232.0143674538088
3,19,336.0,159.51006230879898
6,9,203.0,207.8898109668553
1,11,55.0,160.1943451008973
8,20,125.0,190.49361885931222
20,11,3804.0,157.47226196731216
16,12,3282.0,636.1699711725955
19,8,571.0,240.24444215994595
19,20,4172.0,148.1664831885004
14,22,312.0,92.72
15,3,8.0,74.98
1,10,3282.0,81.91
7,20,114.0,162.99768154318429
2,5,177.0,107.73
6,7,8677.0,98.88
21,18,3406.0,288.88413405940554
5,17,7638.0,123.57
15,9,346.0,127.56603600299795
12,20,158.0,249.61312030723565
2,1,21227.0,147.41623000498868
19,21,5638.0,104.87730110468182
19,14,336.0,192.82846912592254
2,4,5358.0,68.61214293919707
6,20,221.0,251.15437345696068
10,2,568.0,120.58264670960457
17,15,710.0,78.03705600530675
1,4,836.0,81.91
10,16,8677.0,759.4295642483892
8,2,263.0,195.36040290466548
11,12,1415.0,261.3045919963148
9,15,4601.0,154.52948772355955
18,11,29.0,214.2641726741764
9,13,1241.0,97.39132899912816
15,22,8677.0,81.47
10,5,4.0,125.94
21,5,1092.0,123.97
10,15,1753.0,101.25547095484117
3,2,4941.0,82.34
15,7,90.0,126.18
10,22,4069.0,175.75130480635164
17,16,2775.0,906.5523529284992
4,1,700.0,81.91
21,14,181.0,182.92033710665476
4,10,5993.0,102.51
14,20,2033.0,147.30403855041607
22,7,210.0,103.11
2,22,435.0,92.2
15,20,135.0,138.57603839575359
6,1,29.0,272.6329872248998
18,12,3882.0,433.0704860832997
6,17,14153.0,166.35314515928508
20,5,3183.0,125.94
9,16,950.0,989.8690795187747
16,11,61.0,530.7362874444864
2,19,734.0,208.4934424515548
4,15,8500.0,107.07944742836344
17,6,156.0,165.12149702980108
9,2,221.0,182.9133281938726
