srcNodeId,dstNodeId,bandwidth,latency
9,2,50.0,325.9
1,15,50.0,256.28505337138876
7,14,1000.0,237.42803836142633
14,12,500.0,172.19
9,12,50.0,277.52
16,11,1000.0,218.4919241383547
5,9,1000.0,279.22
4,11,50.0,297.612877895035
18,13,500.0,260.1880051661835
13,5,50.0,224.48423904483224
7,13,500.0,364.28994335272176
13,9,50.0,211.85065829012834
18,7,100.0,177.26
3,11,500.0,167.93734060765382
12,8,1000.0,196.22980795070575
3,14,50.0,315.04
4,15,500.0,206.75414995705492
11,1,1000.0,393.29443848745035
11,16,100.0,159.17697607845375
7,12,50.0,202.0774902622142
18,3,1000.0,373.77
1,9,100.0,292.7
1,3,50.0,266.82
8,7,500.0,275.11
15,4,1000.0,285.90680975850245
18,6,1000.0,177.26
12,14,100.0,172.19
3,10,50.0,364.43
2,5,1000.0,270.25
3,18,1000.0,373.77
14,18,500.0,222.24879734426725
5,14,100.0,227.75707979370694
4,16,100.0,184.3
7,9,100.0,320.39
9,1,50.0,292.7
11,4,100.0,321.5157320625722
13,1,100.0,228.89820669689573
6,15,100.0,257.34634094141995
6,14,1000.0,212.9387708262378
14,5,50.0,219.27319601260845
