srcNodeId,dstNodeId,bandwidth,latency
6,18,500.0,225.59
7,2,500.0,300.23154910541547
14,12,1000.0,380.04
7,3,1000.0,606.4063158862832
15,7,500.0,464.22353674262115
5,3,1000.0,449.16624496088804
9,14,100.0,355.7295073112806
9,7,1000.0,431.9997406168874
3,7,50.0,427.84060494392037
13,7,500.0,500.4073259576848
2,14,100.0,765.1549157548
15,18,50.0,236.64
6,15,100.0,398.25
6,12,50.0,390.02
5,8,1000.0,653.3381259041172
3,13,50.0,805.6562145809254
7,13,100.0,527.2777807774611
17,9,100.0,318.81
7,5,500.0,367.68085635777993
12,18,1000.0,451.45965767341045
18,12,500.0,460.397901566581
8,13,50.0,608.2862653307899
3,17,50.0,241.17
8,3,500.0,813.4337180056522
18,17,1000.0,241.17
2,13,500.0,464.1075781544623
13,2,50.0,459.29920117328993
13,12,100.0,413.93
12,2,50.0,396.8642878764649
6,14,1000.0,112.26669751218844
3,5,100.0,442.71196120555175
6,16,1000.0,93.86
18,13,50.0,224.13
3,9,500.0,197.7507981885169
15,12,1000.0,413.93
12,13,1000.0,413.93
5,16,1000.0,248.97
18,9,50.0,267.3182971595189
18,2,1000.0,549.2117576357172
9,16,500.0,261.9604192778371
5,12,100.0,698.1688615185092
2,7,500.0,195.91164387453037
2,9,1000.0,366.0035817896403
2,16,50.0,374.3972115261241
9,17,50.0,318.81
12,8,1000.0,632.9036170177984
12,14,50.0,380.04
17,2,50.0,566.8675083990485
6,9,100.0,293.6
