srcNodeId,dstNodeId,bandwidth,latency
14,3,50.0,181.73757378413103
2,8,50.0,48.8090823405925
5,3,50.0,53.97876613374761
1,3,100.0,22.51
19,6,1000.0,35.844015139591086
12,10,50.0,51.09279710242903
4,17,50.0,36.76
9,1,500.0,70.98182318313734
11,2,100.0,45.72229401868428
15,10,1000.0,147.32981908034006
19,13,1000.0,47.19169613060272
15,12,500.0,158.06622346863304
10,14,1000.0,130.78784069871105
11,1,100.0,25.173677999449144
15,19,500.0,136.618435441758
5,4,500.0,52.03011392063284
17,13,500.0,21.37
16,3,100.0,52.994027836312824
13,19,50.0,43.89377979754497
6,15,1000.0,201.47939898699167
7,3,50.0,31.999036426505548
3,16,500.0,45.30839777636476
11,10,1000.0,43.03
3,8,500.0,42.923425976215334
6,4,1000.0,48.22554093677691
16,9,500.0,47.79489367389663
12,1,500.0,46.10062078463336
9,8,100.0,31.794629677583046
2,5,50.0,45.002170338396056
8,2,500.0,50.52717749998246
3,1,50.0,22.51
7,8,100.0,21.93
7,13,500.0,60.63300551104504
7,1,500.0,28.13
16,19,100.0,19.08
13,16,50.0,21.37
6,3,50.0,41.72181751044394
6,7,50.0,36.72054872006245
10,9,50.0,102.54275254999447
11,17,50.0,33.71744879054688
6,11,100.0,52.69293216673841
14,2,50.0,134.42435208232928
13,17,1000.0,21.37
17,15,1000.0,157.59023562852227
14,12,100.0,111.58463601870386
12,5,50.0,59.60338190061644
17,1,500.0,36.21
5,17,1000.0,55.74333862065521
5,19,1000.0,68.13778063322056
2,15,1000.0,115.95569546871563
1,17,1000.0,36.21
2,17,1000.0,27.61
13,3,100.0,45.80069618581287
5,6,50.0,24.116640230430708
8,7,500.0,21.93
3,6,50.0,50.334070639709026
3,7,500.0,30.914178569933444
4,5,1000.0,67.84639222170237
1,10,500.0,43.19190169962282
12,15,100.0,93.68846771893058
7,14,50.0,207.02793868885175
10,11,500.0,43.03
13,2,1000.0,45.006279203326514
11,6,100.0,50.160188702869945
4,7,100.0,28.13
8,3,1000.0,52.90037529784203
17,19,50.0,33.67
8,15,1000.0,121.79508218392269
2,6,1000.0,41.608128788698586
12,7,100.0,43.28675782060747
19,16,50.0,19.08
