srcNodeId,dstNodeId,cost,bandwidth,latency
21,23,2.5,20000.0,736.49
5,18,2.5,20000.0,571.77
11,27,10.0,5000.0,724.23
14,28,5.0,10000.0,576.74
9,20,10.0,5000.0,698.63
6,30,2.5,20000.0,608.13
8,18,10.0,5000.0,754.06
8,28,10.0,5000.0,193.09
7,25,5.0,10000.0,459.75
7,21,2.5,20000.0,867.55
20,27,1.0,50000.0,870.53
20,24,10.0,5000.0,966.08
2,12,2.5,20000.0,590.18
2,4,10.0,5000.0,469.64
10,13,10.0,5000.0,639.62
4,18,5.0,10000.0,431.17
9,21,5.0,10000.0,668.24
28,30,2.5,20000.0,430.17
7,8,10.0,5000.0,219.25
10,20,10.0,5000.0,726.61
4,12,10.0,5000.0,203.7
11,29,2.5,20000.0,724.85
6,13,5.0,10000.0,209.83
21,29,10.0,5000.0,880.47
6,8,2.5,20000.0,999.38
5,21,2.5,20000.0,302.51
6,22,10.0,5000.0,93.42
15,19,10.0,5000.0,675.62
4,6,5.0,10000.0,619.73
16,25,1.0,50000.0,510.36
8,25,1.0,50000.0,599.58
10,11,10.0,5000.0,566.64
11,18,1.0,50000.0,261.34
3,16,2.5,20000.0,163.18
20,23,2.5,20000.0,656.85
5,24,5.0,10000.0,626.8
18,19,1.0,50000.0,779.92
5,15,1.0,50000.0,136.93
12,24,5.0,10000.0,395.86
9,27,2.5,20000.0,439.89
22,24,5.0,10000.0,790.44
16,24,1.0,50000.0,125.36
6,12,10.0,5000.0,518.66
6,9,1.0,50000.0,702.96
12,14,5.0,10000.0,854.96
10,21,1.0,50000.0,639.0
17,29,5.0,10000.0,615.07
15,21,10.0,5000.0,253.53
9,10,10.0,5000.0,245.35
25,30,10.0,5000.0,744.13
18,28,10.0,5000.0,827.12
6,7,10.0,5000.0,793.98
3,4,2.5,20000.0,362.32
19,25,1.0,50000.0,408.61
5,6,2.5,20000.0,328.41
17,25,10.0,5000.0,463.02
7,9,1.0,50000.0,304.49
21,26,1.0,50000.0,162.14
7,18,10.0,5000.0,769.18
1,14,1.0,50000.0,643.11
14,16,1.0,50000.0,428.91
14,19,1.0,50000.0,644.47
10,30,5.0,10000.0,579.93
5,29,5.0,10000.0,643.08
2,14,2.5,20000.0,321.35
23,21,2.5,20000.0,736.49
18,5,2.5,20000.0,571.77
27,11,10.0,5000.0,724.23
28,14,5.0,10000.0,576.74
20,9,10.0,5000.0,698.63
30,6,2.5,20000.0,608.13
18,8,10.0,5000.0,754.06
28,8,10.0,5000.0,193.09
25,7,5.0,10000.0,459.75
21,7,2.5,20000.0,867.55
27,20,1.0,50000.0,870.53
24,20,10.0,5000.0,966.08
12,2,2.5,20000.0,590.18
4,2,10.0,5000.0,469.64
13,10,10.0,5000.0,639.62
18,4,5.0,10000.0,431.17
21,9,5.0,10000.0,668.24
30,28,2.5,20000.0,430.17
8,7,10.0,5000.0,219.25
20,10,10.0,5000.0,726.61
12,4,10.0,5000.0,203.7
29,11,2.5,20000.0,724.85
13,6,5.0,10000.0,209.83
29,21,10.0,5000.0,880.47
8,6,2.5,20000.0,999.38
21,5,2.5,20000.0,302.51
22,6,10.0,5000.0,93.42
19,15,10.0,5000.0,675.62
6,4,5.0,10000.0,619.73
25,16,1.0,50000.0,510.36
25,8,1.0,50000.0,599.58
11,10,10.0,5000.0,566.64
18,11,1.0,50000.0,261.34
16,3,2.5,20000.0,163.18
23,20,2.5,20000.0,656.85
24,5,5.0,10000.0,626.8
19,18,1.0,50000.0,779.92
15,5,1.0,50000.0,136.93
24,12,5.0,10000.0,395.86
27,9,2.5,20000.0,439.89
24,22,5.0,10000.0,790.44
24,16,1.0,50000.0,125.36
12,6,10.0,5000.0,518.66
9,6,1.0,50000.0,702.96
14,12,5.0,10000.0,854.96
21,10,1.0,50000.0,639.0
29,17,5.0,10000.0,615.07
21,15,10.0,5000.0,253.53
10,9,10.0,5000.0,245.35
30,25,10.0,5000.0,744.13
28,18,10.0,5000.0,827.12
7,6,10.0,5000.0,793.98
4,3,2.5,20000.0,362.32
25,19,1.0,50000.0,408.61
6,5,2.5,20000.0,328.41
25,17,10.0,5000.0,463.02
9,7,1.0,50000.0,304.49
26,21,1.0,50000.0,162.14
18,7,10.0,5000.0,769.18
14,1,1.0,50000.0,643.11
16,14,1.0,50000.0,428.91
19,14,1.0,50000.0,644.47
30,10,5.0,10000.0,579.93
29,5,5.0,10000.0,643.08
14,2,2.5,20000.0,321.35
