srcNodeId,dstNodeId,bandwidth,latency
9,3,500.0,425.51063143637555
20,8,50.0,559.05
14,2,100.0,712.07
5,12,50.0,715.97
13,22,1000.0,466.9559719152068
5,17,500.0,562.79
20,5,100.0,576.45
20,9,500.0,557.4267535976311
5,14,500.0,576.9
6,8,1000.0,347.01
16,14,1000.0,576.9
12,21,500.0,715.18
13,16,100.0,528.3605334960521
6,7,50.0,340.63
12,14,500.0,863.4
16,9,50.0,522.0911737145257
6,21,1000.0,664.9165499431788
17,13,1000.0,533.6969956857822
21,22,50.0,747.97
15,8,500.0,558.61
23,8,500.0,602.62
3,15,100.0,641.8
20,4,1000.0,652.6
17,20,100.0,681.19
10,11,100.0,446.961173225009
1,15,100.0,618.5
9,14,1000.0,482.021668618088
10,14,500.0,603.9547011574673
7,19,50.0,591.02
2,12,500.0,728.07
21,3,500.0,883.8
19,7,100.0,591.02
14,13,100.0,455.3148956217539
9,15,100.0,436.2307729202498
3,10,50.0,390.12723069062315
7,12,50.0,688.48
23,5,1000.0,630.11
20,3,1000.0,944.81
10,3,100.0,389.13177276763423
9,22,1000.0,564.468909558023
19,13,500.0,540.7833804659756
7,16,50.0,560.8
6,12,1000.0,403.3982488871466
21,2,100.0,641.8
22,10,1000.0,658.4452533109136
7,14,50.0,549.41
23,13,50.0,382.92606311809885
19,6,500.0,538.7512982846499
17,10,100.0,786.875324520056
6,20,1000.0,740.4250685251529
13,14,500.0,434.5510225088795
10,22,1000.0,884.0055053226911
4,16,100.0,773.63
22,5,50.0,487.01
7,4,500.0,561.27
16,13,50.0,519.3060878863274
6,4,50.0,408.0825980192071
6,1,1000.0,403.88
8,13,1000.0,434.43
15,9,100.0,436.4784674573486
8,12,100.0,682.65
1,13,50.0,496.87
5,20,500.0,576.45
9,17,50.0,908.2773536959908
11,6,1000.0,513.1420107054518
6,11,100.0,472.57650004835205
16,7,500.0,560.8
