srcNodeId,dstNodeId,bandwidth,latency
18,31,1000.0,327.7334789208355
16,7,100.0,117.79
32,16,100.0,235.26803586121835
1,12,500.0,178.81
28,16,50.0,233.0870316270508
4,18,1000.0,162.04616536812014
9,28,100.0,293.7158419625486
31,10,100.0,370.370130511734
10,28,500.0,327.8770118640349
3,10,500.0,192.33480908037865
2,10,1000.0,128.62
10,32,1000.0,317.1631550595755
27,6,100.0,235.24189986643148
3,16,100.0,217.85066210839932
32,18,1000.0,300.0216390232509
2,16,500.0,117.79
28,18,50.0,321.69739765669533
