srcNodeId,dstNodeId,bandwidth,latency
10,9,9.0,410.12
20,13,7.0,701.054241027
30,5,3.0,869.9613212866772
38,37,10.0,222.74
35,39,11.0,648.5482634393303
35,8,3.0,1127.0052053593251
5,38,5.0,1271.108939428479
6,17,4.0,905.5380683350187
25,2,5.0,605.6795813803636
23,19,5.0,796.6331445318003
8,17,4.0,631.7360021482132
28,9,12.0,710.2214804308136
1,24,10.0,833.1508862011569
6,7,2.0,1082.514252541515
23,8,7.0,896.2669066146558
16,4,8.0,1001.6405027597989
37,31,9.0,435.12743956818605
7,37,8.0,1279.2050232709432
14,31,6.0,733.8412388561879
21,13,5.0,551.7680727912539
14,18,4.0,771.1673417046021
4,2,8.0,433.99
20,7,4.0,850.0752580439773
28,25,3.0,469.14005535469636
6,27,6.0,898.5479769100061
5,1,5.0,423.37
38,33,2.0,584.3831095340705
23,20,5.0,219.25
24,13,4.0,820.8589955331031
14,15,7.0,217.8
19,16,6.0,639.8531814356628
31,21,9.0,1086.0756574351094
24,30,4.0,426.6034308747255
13,37,4.0,1400.3995168235592
8,33,3.0,737.4966960071678
16,29,2.0,747.936444669217
36,7,8.0,1164.5491398701347
6,22,6.0,794.3076288547356
37,2,2.0,1079.1002383954424
36,25,6.0,1076.0935404055679
28,7,11.0,710.4493058959515
12,22,9.0,1420.5566319321686
26,29,4.0,517.5140783578888
16,17,8.0,217.95
7,22,5.0,1559.3085855248207
38,18,9.0,441.37882150603525
4,17,10.0,869.1352916343399
13,2,3.0,943.9990324085593
14,28,8.0,1281.5054751595103
35,1,3.0,1317.746762286873
14,21,9.0,845.7377634460069
10,19,11.0,667.0854912799919
29,37,8.0,832.9863929037664
22,38,9.0,845.1861205418845
32,21,11.0,930.4029124219747
36,1,5.0,1128.5215309911048
30,9,10.0,669.9587484396673
10,32,10.0,767.3615678174501
29,28,3.0,427.08016608604566
27,35,4.0,227.32
1,23,5.0,959.2477390622394
16,1,2.0,853.0405946287161
1,2,12.0,423.82
34,30,11.0,518.2076679116386
12,39,9.0,1227.525184811322
5,37,12.0,1272.7836325062171
1,12,5.0,645.1657432724999
10,7,8.0,419.05
13,35,8.0,775.8216836212473
29,9,2.0,946.2820220320334
12,32,10.0,969.9515584808025
36,39,10.0,752.7762925576657
34,5,8.0,973.2560679748358
23,3,4.0,1065.2479666549839
27,32,11.0,643.3348621821655
33,20,12.0,645.8654451482023
35,24,8.0,643.3687467220539
4,12,3.0,968.5000461110153
32,10,6.0,1138.7229401311033
1,18,2.0,717.1890146012241
31,38,10.0,652.2341248411512
39,36,8.0,691.2511838169327
13,29,6.0,865.3689941864872
15,14,9.0,217.8
22,30,11.0,666.9863539019318
38,9,11.0,879.2032145828726
28,36,3.0,840.1225351742783
33,14,6.0,664.9230939304312
27,31,2.0,826.5415194294997
39,6,11.0,1131.619727816598
36,32,4.0,1201.8502912913957
1,6,8.0,853.0424592017322
24,34,9.0,431.1342276238137
4,11,12.0,502.7120531075655
20,22,4.0,644.2650966713284
20,37,12.0,648.967848493528
23,11,2.0,972.3117922917138
22,12,10.0,1463.9519269702316
15,22,12.0,939.7238966740421
6,1,8.0,479.8122034360919
33,2,6.0,1663.14633651728
9,13,10.0,224.76
2,29,11.0,1071.902696244006
21,10,8.0,957.38632772486
31,25,3.0,215.52
39,4,6.0,1075.4487089985266
26,23,12.0,218.7
39,20,12.0,863.009911441329
28,5,9.0,1046.6004089151984
7,20,6.0,850.5382171865598
8,32,5.0,971.9782866049572
17,29,7.0,568.7100068274278
18,7,11.0,861.0547681010254
19,32,5.0,1041.3237124967804
25,12,12.0,215.85
9,6,6.0,217.22
14,36,6.0,964.5143200457475
39,35,10.0,648.8502483139389
38,5,3.0,1200.0725373751684
2,16,3.0,879.8364693637424
11,3,9.0,478.30309080240795
17,27,4.0,859.6001208849368
16,23,12.0,220.57
28,32,11.0,223.37
37,15,11.0,915.1177586017529
3,1,2.0,627.96
13,8,11.0,1181.7710326641718
26,9,2.0,512.9170171415294
34,23,12.0,218.73
29,27,5.0,785.2813227357768
1,36,11.0,1047.2789010051865
33,30,10.0,654.308421482563
36,9,3.0,722.0961585550826
31,12,8.0,572.2447460737012
11,25,2.0,575.585212245955
16,28,2.0,429.4287790664807
31,24,11.0,842.917252210329
6,19,4.0,551.1115177077367
20,8,2.0,1011.6017501865773
16,39,12.0,1053.588386169628
15,6,10.0,441.88561914725176
39,38,12.0,771.8146681671669
26,32,9.0,547.1462890116725
36,28,6.0,1246.7002922723054
