srcNodeId,dstNodeId,cost,bandwidth,latency
4,11,1.0,50000.0,179.8
4,17,1.0,50000.0,82.38
2,15,1.0,50000.0,699.96
10,12,2.5,20000.0,93.63
12,16,5.0,10000.0,694.11
7,14,2.5,20000.0,364.34
1,8,5.0,10000.0,592.33
10,14,1.0,50000.0,267.77
13,17,1.0,50000.0,283.26
9,12,5.0,10000.0,197.21
4,18,1.0,50000.0,597.45
1,4,1.0,50000.0,780.79
3,17,2.5,20000.0,922.19
5,16,1.0,50000.0,130.87
2,17,1.0,50000.0,105.29
12,17,10.0,5000.0,346.71
8,18,5.0,10000.0,715.12
2,12,5.0,10000.0,424.61
1,19,2.5,20000.0,773.77
10,13,10.0,5000.0,341.35
7,20,5.0,10000.0,599.22
4,8,1.0,50000.0,263.88
3,13,2.5,20000.0,788.49
4,13,5.0,10000.0,259.73
2,16,5.0,10000.0,814.42
2,19,5.0,10000.0,145.1
5,17,5.0,10000.0,811.35
1,16,10.0,5000.0,155.94
8,16,10.0,5000.0,743.02
2,10,2.5,20000.0,330.98
4,6,10.0,5000.0,420.81
4,10,10.0,5000.0,330.15
7,12,10.0,5000.0,258.76
2,18,2.5,20000.0,632.44
3,4,5.0,10000.0,888.2
9,17,10.0,5000.0,540.52
2,20,10.0,5000.0,727.1
11,12,1.0,50000.0,297.42
11,4,1.0,50000.0,179.8
17,4,1.0,50000.0,82.38
15,2,1.0,50000.0,699.96
12,10,2.5,20000.0,93.63
16,12,5.0,10000.0,694.11
14,7,2.5,20000.0,364.34
8,1,5.0,10000.0,592.33
14,10,1.0,50000.0,267.77
17,13,1.0,50000.0,283.26
12,9,5.0,10000.0,197.21
18,4,1.0,50000.0,597.45
4,1,1.0,50000.0,780.79
17,3,2.5,20000.0,922.19
16,5,1.0,50000.0,130.87
17,2,1.0,50000.0,105.29
17,12,10.0,5000.0,346.71
18,8,5.0,10000.0,715.12
12,2,5.0,10000.0,424.61
19,1,2.5,20000.0,773.77
13,10,10.0,5000.0,341.35
20,7,5.0,10000.0,599.22
8,4,1.0,50000.0,263.88
13,3,2.5,20000.0,788.49
13,4,5.0,10000.0,259.73
16,2,5.0,10000.0,814.42
19,2,5.0,10000.0,145.1
17,5,5.0,10000.0,811.35
16,1,10.0,5000.0,155.94
16,8,10.0,5000.0,743.02
10,2,2.5,20000.0,330.98
6,4,10.0,5000.0,420.81
10,4,10.0,5000.0,330.15
12,7,10.0,5000.0,258.76
18,2,2.5,20000.0,632.44
4,3,5.0,10000.0,888.2
17,9,10.0,5000.0,540.52
20,2,10.0,5000.0,727.1
12,11,1.0,50000.0,297.42
