srcNodeId,dstNodeId,cost,bandwidth,latency
8,14,1.0,50000.0,490.85
4,11,1.0,50000.0,503.43
9,19,1.0,50000.0,217.13
11,13,10.0,5000.0,519.53
1,7,2.5,20000.0,452.09
6,16,2.5,20000.0,826.12
6,12,1.0,50000.0,338.97
1,22,10.0,5000.0,150.52
9,13,10.0,5000.0,124.07
10,14,2.5,20000.0,556.44
1,24,2.5,20000.0,918.13
5,23,10.0,5000.0,896.61
24,25,10.0,5000.0,82.48
11,23,2.5,20000.0,596.33
17,23,10.0,5000.0,722.38
15,23,5.0,10000.0,528.11
18,22,10.0,5000.0,413.72
4,18,1.0,50000.0,447.71
13,16,2.5,20000.0,699.26
3,17,5.0,10000.0,798.26
2,12,10.0,5000.0,632.22
3,25,1.0,50000.0,500.53
12,18,2.5,20000.0,345.42
5,10,1.0,50000.0,340.69
4,19,10.0,5000.0,505.73
18,21,1.0,50000.0,322.97
1,4,10.0,5000.0,173.08
3,14,2.5,20000.0,726.73
14,20,10.0,5000.0,590.79
11,14,10.0,5000.0,412.31
6,7,2.5,20000.0,711.25
2,6,1.0,50000.0,775.83
7,22,1.0,50000.0,539.2
16,22,5.0,10000.0,911.45
5,18,2.5,20000.0,785.01
15,19,10.0,5000.0,657.89
8,15,2.5,20000.0,299.43
12,19,5.0,10000.0,287.55
1,20,10.0,5000.0,209.65
4,17,2.5,20000.0,829.59
13,18,2.5,20000.0,616.25
11,18,1.0,50000.0,782.61
4,16,5.0,10000.0,837.12
5,12,1.0,50000.0,604.06
14,23,1.0,50000.0,414.32
12,22,10.0,5000.0,456.75
2,10,5.0,10000.0,393.38
2,3,5.0,10000.0,507.99
8,24,1.0,50000.0,194.09
10,11,2.5,20000.0,177.58
14,21,2.5,20000.0,339.55
15,20,2.5,20000.0,562.12
3,23,1.0,50000.0,490.31
13,23,1.0,50000.0,374.11
16,18,10.0,5000.0,677.12
1,9,5.0,10000.0,354.35
9,17,2.5,20000.0,805.74
4,20,2.5,20000.0,140.2
2,18,2.5,20000.0,719.93
2,23,1.0,50000.0,901.7
14,8,1.0,50000.0,490.85
11,4,1.0,50000.0,503.43
19,9,1.0,50000.0,217.13
13,11,10.0,5000.0,519.53
7,1,2.5,20000.0,452.09
16,6,2.5,20000.0,826.12
12,6,1.0,50000.0,338.97
22,1,10.0,5000.0,150.52
13,9,10.0,5000.0,124.07
14,10,2.5,20000.0,556.44
24,1,2.5,20000.0,918.13
23,5,10.0,5000.0,896.61
25,24,10.0,5000.0,82.48
23,11,2.5,20000.0,596.33
23,17,10.0,5000.0,722.38
23,15,5.0,10000.0,528.11
22,18,10.0,5000.0,413.72
18,4,1.0,50000.0,447.71
16,13,2.5,20000.0,699.26
17,3,5.0,10000.0,798.26
12,2,10.0,5000.0,632.22
25,3,1.0,50000.0,500.53
18,12,2.5,20000.0,345.42
10,5,1.0,50000.0,340.69
19,4,10.0,5000.0,505.73
21,18,1.0,50000.0,322.97
4,1,10.0,5000.0,173.08
14,3,2.5,20000.0,726.73
20,14,10.0,5000.0,590.79
14,11,10.0,5000.0,412.31
7,6,2.5,20000.0,711.25
6,2,1.0,50000.0,775.83
22,7,1.0,50000.0,539.2
22,16,5.0,10000.0,911.45
18,5,2.5,20000.0,785.01
19,15,10.0,5000.0,657.89
15,8,2.5,20000.0,299.43
19,12,5.0,10000.0,287.55
20,1,10.0,5000.0,209.65
17,4,2.5,20000.0,829.59
18,13,2.5,20000.0,616.25
18,11,1.0,50000.0,782.61
16,4,5.0,10000.0,837.12
12,5,1.0,50000.0,604.06
23,14,1.0,50000.0,414.32
22,12,10.0,5000.0,456.75
10,2,5.0,10000.0,393.38
3,2,5.0,10000.0,507.99
24,8,1.0,50000.0,194.09
11,10,2.5,20000.0,177.58
21,14,2.5,20000.0,339.55
20,15,2.5,20000.0,562.12
23,3,1.0,50000.0,490.31
23,13,1.0,50000.0,374.11
18,16,10.0,5000.0,677.12
9,1,5.0,10000.0,354.35
17,9,2.5,20000.0,805.74
20,4,2.5,20000.0,140.2
18,2,2.5,20000.0,719.93
23,2,1.0,50000.0,901.7
