srcNodeId,dstNodeId,bandwidth,latency
10,33,1000.0,139.37250166132793
40,29,1000.0,104.4924244047804
42,28,500.0,99.8307907374512
19,15,1000.0,130.31875712709666
2,41,500.0,96.29781076752718
41,39,500.0,113.40347724174833
39,15,100.0,241.42045311612816
9,10,1000.0,25.39
15,34,1000.0,290.61471648549286
7,15,100.0,219.21513667090755
26,41,50.0,104.98555498816434
41,33,500.0,97.89142745694281
7,16,500.0,231.91299510286268
1,9,100.0,156.54074021865938
41,7,500.0,54.73961095005663
17,7,100.0,151.59309114752742
16,10,500.0,101.82173194089792
28,24,1000.0,133.39730497161864
17,39,1000.0,150.3316495234559
17,10,500.0,110.93730264169658
1,15,100.0,100.82348280942392
42,24,1000.0,229.6017617720066
26,10,1000.0,54.27188131182092
16,33,50.0,205.82655919208815
24,26,50.0,136.04897299215955
33,39,50.0,98.1876394349641
10,15,500.0,105.41662009845997
16,34,100.0,362.0760767611623
33,10,100.0,125.82354977681132
19,17,1000.0,119.34836036905293
29,33,1000.0,166.36655476771108
10,9,50.0,25.39
2,7,50.0,99.03579407685733
33,7,1000.0,94.6528113035321
28,16,500.0,164.24288708593133
34,15,50.0,224.59318107336733
10,1,500.0,170.43226244025615
9,23,500.0,95.78152749613639
19,28,500.0,49.21269201712493
16,15,1000.0,57.86682222001113
24,39,500.0,115.48042774151699
41,1,50.0,151.44695255428502
17,41,1000.0,140.31583526958582
33,24,1000.0,161.98459813418768
2,39,1000.0,135.35564407814033
42,17,500.0,153.30625165271258
1,34,50.0,400.3649882476127
7,23,100.0,146.93994444076998
15,1,1000.0,232.7420337118215
10,2,1000.0,157.38028321291583
33,26,1000.0,90.24801224635031
1,16,50.0,101.42125560271394
34,23,500.0,199.76646209586832
42,26,500.0,88.37513468678006
28,23,100.0,110.70088277435659
10,7,100.0,79.30269460228084
23,24,50.0,175.07701966656163
7,2,100.0,99.4429383973532
19,39,1000.0,140.3355337919069
29,19,50.0,127.54827019259518
24,28,500.0,121.0446194387886
42,7,500.0,84.03589434907524
24,33,50.0,157.3122657437278
9,1,1000.0,149.93355735786784
7,33,50.0,87.21248242263269
34,17,100.0,228.56049205573282
19,29,100.0,126.06214578963235
26,9,1000.0,35.46930134075036
28,40,500.0,50.837914945022575
2,33,50.0,78.79953181291086
16,42,500.0,162.28453097130495
33,23,100.0,149.05861769622587
9,15,50.0,102.57779155852516
26,16,50.0,117.94544536256721
24,17,1000.0,137.93216358366683
16,40,500.0,158.2062041103439
16,1,1000.0,87.20736658616836
39,29,100.0,138.6914895264674
9,2,500.0,99.91010651694525
41,2,1000.0,119.02913795733181
23,17,500.0,137.05831847703678
39,41,1000.0,49.23626191376395
17,26,100.0,94.42853763242519
29,40,50.0,95.62938330889095
15,19,500.0,165.99716873765277
10,24,1000.0,105.35706145004752
23,41,100.0,154.91240802219804
1,23,1000.0,253.6070406781248
23,15,500.0,131.84558430706232
42,15,100.0,235.55128346753997
34,2,100.0,146.74235554747645
10,23,1000.0,91.00937329784801
39,23,500.0,139.26861843457274
17,2,500.0,153.20238425553575
28,1,1000.0,167.34231015909427
2,29,500.0,171.39920894115
19,16,500.0,200.68324988322425
26,29,1000.0,107.79950539586773
29,17,50.0,62.17245187848491
42,9,100.0,88.67835150160016
42,10,100.0,157.88727401302936
