srcNodeId,dstNodeId,bandwidth,latency
2,29,58.0,92.8110864743879
3,24,176.0,218.4120441306793
4,6,200.0,283.85101189201816
18,36,757.0,223.86268526524904
36,5,133.0,75.0
1,27,269.0,83.92
14,16,401.0,217.5337100086905
7,10,452.0,213.59852839559
11,16,4907.0,232.80542309444442
7,2,91.0,240.65555688582685
17,14,329.0,211.76140027609318
14,30,279.0,191.03966587693102
13,26,470.0,167.02511984409875
8,23,82.0,144.1116229819732
1,34,82.0,172.96959183485873
33,14,166.0,139.25752086573237
24,23,351.0,57.4
26,21,637.0,228.96363058999884
25,29,1064.0,140.06412357797797
37,27,1687.0,81.88
4,10,1298.0,105.57153207489216
7,20,114.0,71.06
26,36,432.0,63.84
13,7,99.0,133.71579774641384
24,3,1273.0,203.5534094571396
33,21,565.0,108.04883131930873
17,36,181.0,85.25
16,11,465.0,232.301987198883
1,6,196.0,98.9
3,4,927.0,253.69817511451924
12,35,752.0,186.9131951717953
3,11,1259.0,170.23501490403564
13,2,499.0,248.08280229182594
20,14,107.0,140.23668180447953
34,27,341.0,204.53252601604822
20,1,1551.0,65.12
27,29,757.0,90.02399408473659
1,36,1599.0,171.4187779167552
25,9,452.0,202.87404222439432
20,32,377.0,159.62924571065483
15,8,701.0,71.27
34,24,679.0,61.99
7,24,700.0,197.11936898817083
20,17,724.0,163.07830450556406
23,22,1484.0,75.25
36,10,121.0,148.4207814074756
34,3,114.0,207.67962557335824
17,11,250.0,317.2139853638362
14,27,583.0,80.6
28,2,160.0,197.59190558899704
10,33,36.0,123.3649573974354
6,4,341.0,188.3814962388625
16,31,259.0,183.58080059462608
36,15,324.0,141.78645708805507
