srcNodeId,dstNodeId,bandwidth,latency
8,14,50.0,1021.7039744395606
9,2,50.0,507.97286241898377
14,10,500.0,285.88
15,12,1000.0,913.9744707028943
8,9,100.0,458.6760667287459
12,1,1000.0,568.9010061999755
2,14,1000.0,329.9944622652463
14,2,1000.0,332.06302922000094
9,8,50.0,778.4618379338318
2,9,100.0,710.7902191793991
1,12,100.0,870.791585438831
9,15,1000.0,696.0960975856027
15,2,50.0,1056.810588606961
2,8,500.0,759.2972469938511
15,10,1000.0,199.28728878551703
14,1,1000.0,763.177494111553
9,14,100.0,1047.649201119622
2,10,1000.0,260.1
