srcNodeId,dstNodeId,bandwidth,latency
47,3,500.0,847.93
26,47,50.0,1108.89
20,9,50.0,1245.67
9,20,1000.0,1245.67
54,9,1000.0,1107.8
20,3,100.0,907.9708500109782
64,60,1000.0,699.0419101325955
56,57,500.0,122.9
9,48,1000.0,1107.8
21,26,500.0,1401.34
55,57,500.0,581.4799152925173
61,21,50.0,601.9993265778769
62,64,1000.0,1144.92
21,5,50.0,942.9786345393387
62,63,1000.0,1145.54
54,21,100.0,986.58
60,47,100.0,621.3431750565003
63,3,50.0,540.6777843125689
9,21,1000.0,1401.34
60,64,50.0,699.947163594657
47,4,500.0,1005.85
4,64,50.0,798.9551521179586
59,4,100.0,781.9252225150224
47,59,100.0,810.2467657444005
3,58,500.0,761.9148328498463
9,3,1000.0,915.88
4,20,100.0,703.5248248766022
4,3,100.0,253.72916964641297
3,45,1000.0,479.52
56,47,100.0,847.93
9,4,1000.0,1135.27
56,64,50.0,460.77313325909995
63,48,100.0,805.7
54,23,50.0,1416.91
58,57,1000.0,1041.840069226161
29,57,100.0,1046.39
