srcNodeId,dstNodeId,cost,bandwidth,latency
1,31,162160.0,504000.0,2.34
3,30,250611.0,504000.0,7.15
5,51,147418.0,504000.0,2.19
5,25,147418.0,504000.0,2.35
8,35,884509.0,2.52e6,4.64
8,45,1.2678e6,2.52e6,4.39
9,30,117935.0,504000.0,2.46
10,30,353804.0,504000.0,3.49
10,42,530706.0,504000.0,2.16
10,2,132676.0,504000.0,2.92
13,23,162160.0,504000.0,3.26
13,62,339062.0,504000.0,4.4
14,22,103193.0,504000.0,3.2
14,1,132676.0,504000.0,1.92
15,59,501222.0,2.52e6,4.46
16,7,162160.0,504000.0,2.52
17,19,250611.0,504000.0,2.55
17,6,265353.0,1.008e6,1.97
18,64,206385.0,504000.0,2.01
18,44,132676.0,504000.0,3.31
19,45,235869.0,504000.0,2.73
21,58,132676.0,504000.0,2.45
21,9,58967.3,504000.0,2.91
22,41,117935.0,504000.0,2.27
24,51,398029.0,504000.0,3.0
24,48,73709.1,504000.0,2.01
24,26,486480.0,504000.0,2.66
25,61,117935.0,504000.0,1.63
26,15,147418.0,504000.0,3.11
27,49,191644.0,504000.0,2.22
27,17,324320.0,504000.0,4.21
28,32,73709.1,504000.0,2.47
28,30,1.03193e6,1.1088e7,4.72
28,29,103193.0,504000.0,3.66
28,31,44225.5,504000.0,4.63
29,30,88450.9,504000.0,1.39
31,32,58967.3,504000.0,2.6
33,9,162160.0,504000.0,3.52
33,10,280095.0,504000.0,4.45
33,38,206385.0,504000.0,4.58
33,30,265353.0,504000.0,3.59
34,55,427513.0,504000.0,2.07
34,64,368546.0,504000.0,4.97
35,12,456996.0,504000.0,3.11
35,11,206385.0,504000.0,1.92
36,50,88450.9,504000.0,1.82
37,54,162160.0,504000.0,1.51
37,46,176902.0,504000.0,1.17
38,25,250611.0,504000.0,1.91
38,20,147418.0,504000.0,2.73
39,31,162160.0,504000.0,3.15
39,2,235869.0,504000.0,6.11
40,7,176902.0,504000.0,3.77
40,50,88450.9,504000.0,3.2
41,23,294836.0,504000.0,2.16
42,45,368546.0,504000.0,8.21
43,1,191644.0,504000.0,2.01
43,13,250611.0,504000.0,5.56
44,56,221127.0,504000.0,3.16
45,35,530706.0,504000.0,8.23
47,42,766574.0,1.008e6,3.63
47,45,1.59212e6,3.024e6,5.82
48,61,117935.0,504000.0,1.61
49,4,147418.0,504000.0,1.83
49,26,162160.0,504000.0,2.23
52,3,73709.1,504000.0,2.18
52,30,221127.0,504000.0,8.36
53,28,235869.0,504000.0,5.75
53,22,117935.0,504000.0,1.78
53,36,132676.0,504000.0,1.99
54,2,103193.0,504000.0,2.24
55,52,339062.0,504000.0,3.29
55,56,250611.0,504000.0,1.46
55,51,280095.0,504000.0,7.66
58,30,265353.0,1.008e6,7.3
58,20,73709.1,504000.0,1.91
59,45,515964.0,504000.0,10.03
59,4,103193.0,504000.0,2.43
59,57,250611.0,504000.0,3.53
60,57,176902.0,504000.0,3.32
60,12,132676.0,504000.0,2.21
62,16,560189.0,504000.0,3.43
63,25,280095.0,504000.0,5.42
63,27,235869.0,504000.0,2.59
63,33,147418.0,504000.0,2.62
63,6,442254.0,1.008e6,2.07
65,46,1.17935e6,2.52e6,7.55
65,43,117935.0,504000.0,2.03
3,28,339062.0,504000.0,5.05
10,28,1.32676e6,3.024e6,6.96
10,47,913993.0,2.016e6,3.51
31,14,280095.0,504000.0,3.76
14,41,221127.0,504000.0,2.08
16,13,899251.0,504000.0,6.55
24,15,1.23831e6,2.52e6,4.76
39,28,191644.0,504000.0,3.89
39,46,663382.0,504000.0,2.16
40,13,1.23831e6,2.016e6,10.68
40,16,339062.0,504000.0,5.26
40,30,1.23831e6,2.52e6,10.1
46,28,855026.0,2.016e6,4.47
55,24,1.35625e6,2.52e6,10.49
55,28,1.94592e6,3.024e6,9.33
59,35,2.00489e6,2.52e6,4.06
59,60,855025.0,1.008e6,4.32
63,30,398029.0,504000.0,5.84
63,59,2.65353e6,5.04e6,5.81
65,13,737091.0,2.52e6,6.95
31,1,162160.0,504000.0,2.34
30,3,250611.0,504000.0,7.15
51,5,147418.0,504000.0,2.19
25,5,147418.0,504000.0,2.35
35,8,884509.0,2.52e6,4.64
45,8,1.2678e6,2.52e6,4.39
30,9,117935.0,504000.0,2.46
30,10,353804.0,504000.0,3.49
42,10,530706.0,504000.0,2.16
2,10,132676.0,504000.0,2.92
23,13,162160.0,504000.0,3.26
62,13,339062.0,504000.0,4.4
22,14,103193.0,504000.0,3.2
1,14,132676.0,504000.0,1.92
59,15,501222.0,2.52e6,4.46
7,16,162160.0,504000.0,2.52
19,17,250611.0,504000.0,2.55
6,17,265353.0,1.008e6,1.97
64,18,206385.0,504000.0,2.01
44,18,132676.0,504000.0,3.31
45,19,235869.0,504000.0,2.73
58,21,132676.0,504000.0,2.45
9,21,58967.3,504000.0,2.91
41,22,117935.0,504000.0,2.27
51,24,398029.0,504000.0,3.0
48,24,73709.1,504000.0,2.01
26,24,486480.0,504000.0,2.66
61,25,117935.0,504000.0,1.63
15,26,147418.0,504000.0,3.11
49,27,191644.0,504000.0,2.22
17,27,324320.0,504000.0,4.21
32,28,73709.1,504000.0,2.47
30,28,1.03193e6,1.1088e7,4.72
29,28,103193.0,504000.0,3.66
31,28,44225.5,504000.0,4.63
30,29,88450.9,504000.0,1.39
32,31,58967.3,504000.0,2.6
9,33,162160.0,504000.0,3.52
10,33,280095.0,504000.0,4.45
38,33,206385.0,504000.0,4.58
30,33,265353.0,504000.0,3.59
55,34,427513.0,504000.0,2.07
64,34,368546.0,504000.0,4.97
12,35,456996.0,504000.0,3.11
11,35,206385.0,504000.0,1.92
