srcNodeId,dstNodeId,bandwidth,latency
17,7,500.0,422.75556670260846
15,4,50.0,293.7
28,17,100.0,294.185826726928
23,3,500.0,558.51
17,27,1000.0,293.51851735023206
1,24,100.0,278.27
23,20,100.0,292.14
4,17,100.0,505.8725453903488
24,20,500.0,278.6
22,9,100.0,286.36
25,26,100.0,292.93
16,9,1000.0,286.36
23,27,1000.0,290.38
20,17,1000.0,289.99870052077193
17,2,1000.0,535.4434434504265
26,23,100.0,290.78
25,20,500.0,296.81
7,23,500.0,288.37
4,23,50.0,290.47
4,9,1000.0,286.15
3,23,500.0,558.51
15,1,50.0,562.53
27,24,500.0,279.35
9,4,500.0,286.15
17,19,50.0,292.26701250100416
17,4,1000.0,400.856343267928
24,19,100.0,278.81
9,26,100.0,285.82
25,7,50.0,558.29
24,26,100.0,279.48
23,7,500.0,288.37
23,28,50.0,291.78
23,26,50.0,290.78
28,23,50.0,291.78
26,25,500.0,292.93
19,25,50.0,292.55
23,19,50.0,292.14
24,1,500.0,278.27
20,15,1000.0,296.81
9,27,100.0,285.82
7,21,1000.0,575.09
1,21,1000.0,570.58
24,27,1000.0,279.35
1,17,50.0,293.9324929188844
15,28,50.0,291.07
19,24,100.0,278.81
24,7,50.0,277.45
1,25,500.0,559.35
27,25,50.0,292.74
4,24,100.0,279.35
15,2,50.0,560.71
2,21,500.0,574.93
19,23,500.0,292.14
20,25,500.0,296.81
27,23,100.0,290.38
28,24,1000.0,279.21
17,1,50.0,293.91504416608393
28,9,100.0,285.82
9,2,50.0,281.86
19,15,50.0,292.55
3,15,500.0,287.23
9,8,500.0,286.36
28,25,50.0,291.64
25,2,50.0,557.53
27,17,100.0,294.5462157987938
26,15,100.0,292.74
27,15,50.0,292.51
8,9,100.0,286.36
26,17,50.0,459.92587388213815
24,28,100.0,279.21
26,9,50.0,285.82
20,9,100.0,286.87
9,1,50.0,274.81
15,20,100.0,296.81
27,9,100.0,285.82
4,15,50.0,293.7
4,25,100.0,293.89
