srcNodeId,dstNodeId,cost,bandwidth,latency
14,24,5.0,10000.0,294.05
8,24,5.0,10000.0,436.69
9,14,2.5,20000.0,239.54
4,12,1.0,50000.0,817.35
9,12,10.0,5000.0,471.79
10,17,2.5,20000.0,206.24
22,23,1.0,50000.0,651.25
11,24,2.5,20000.0,531.52
7,11,5.0,10000.0,321.76
6,9,10.0,5000.0,369.83
3,24,1.0,50000.0,378.12
3,21,2.5,20000.0,423.0
1,5,1.0,50000.0,916.53
5,18,10.0,5000.0,435.95
13,17,5.0,10000.0,896.13
21,25,10.0,5000.0,708.78
5,17,1.0,50000.0,680.07
15,18,10.0,5000.0,702.78
4,9,5.0,10000.0,623.66
14,21,5.0,10000.0,259.93
6,23,1.0,50000.0,754.99
7,23,10.0,5000.0,514.7
23,24,5.0,10000.0,537.34
15,25,1.0,50000.0,282.69
8,12,1.0,50000.0,505.23
2,20,10.0,5000.0,140.59
13,15,10.0,5000.0,600.52
2,22,5.0,10000.0,710.82
8,11,1.0,50000.0,178.39
7,16,10.0,5000.0,639.76
17,19,2.5,20000.0,742.31
24,25,5.0,10000.0,679.11
17,25,2.5,20000.0,483.16
12,13,2.5,20000.0,593.55
6,17,5.0,10000.0,830.7
7,19,1.0,50000.0,744.48
8,15,10.0,5000.0,314.8
13,20,10.0,5000.0,978.67
12,17,5.0,10000.0,427.1
4,18,1.0,50000.0,303.78
1,13,5.0,10000.0,818.32
3,22,1.0,50000.0,562.65
13,23,2.5,20000.0,715.29
9,21,2.5,20000.0,166.3
10,13,2.5,20000.0,850.4
24,14,5.0,10000.0,294.05
24,8,5.0,10000.0,436.69
14,9,2.5,20000.0,239.54
12,4,1.0,50000.0,817.35
12,9,10.0,5000.0,471.79
17,10,2.5,20000.0,206.24
23,22,1.0,50000.0,651.25
24,11,2.5,20000.0,531.52
11,7,5.0,10000.0,321.76
9,6,10.0,5000.0,369.83
24,3,1.0,50000.0,378.12
21,3,2.5,20000.0,423.0
5,1,1.0,50000.0,916.53
18,5,10.0,5000.0,435.95
17,13,5.0,10000.0,896.13
25,21,10.0,5000.0,708.78
17,5,1.0,50000.0,680.07
18,15,10.0,5000.0,702.78
9,4,5.0,10000.0,623.66
21,14,5.0,10000.0,259.93
23,6,1.0,50000.0,754.99
23,7,10.0,5000.0,514.7
24,23,5.0,10000.0,537.34
25,15,1.0,50000.0,282.69
12,8,1.0,50000.0,505.23
20,2,10.0,5000.0,140.59
15,13,10.0,5000.0,600.52
22,2,5.0,10000.0,710.82
11,8,1.0,50000.0,178.39
16,7,10.0,5000.0,639.76
19,17,2.5,20000.0,742.31
25,24,5.0,10000.0,679.11
25,17,2.5,20000.0,483.16
13,12,2.5,20000.0,593.55
17,6,5.0,10000.0,830.7
19,7,1.0,50000.0,744.48
15,8,10.0,5000.0,314.8
20,13,10.0,5000.0,978.67
17,12,5.0,10000.0,427.1
18,4,1.0,50000.0,303.78
13,1,5.0,10000.0,818.32
22,3,1.0,50000.0,562.65
23,13,2.5,20000.0,715.29
21,9,2.5,20000.0,166.3
13,10,2.5,20000.0,850.4
