srcNodeId,dstNodeId,cost,bandwidth,latency
3,5,5.0,10000.0,240.23
15,16,2.5,20000.0,769.07
4,6,10.0,5000.0,230.22
2,11,1.0,50000.0,401.81
6,16,5.0,10000.0,361.84
3,17,10.0,5000.0,653.18
4,18,10.0,5000.0,679.63
11,14,5.0,10000.0,749.79
4,11,1.0,50000.0,752.16
11,13,1.0,50000.0,694.43
12,18,10.0,5000.0,821.18
2,9,2.5,20000.0,360.6
13,14,10.0,5000.0,267.02
5,13,10.0,5000.0,765.08
6,10,10.0,5000.0,391.15
1,2,10.0,5000.0,351.36
11,15,1.0,50000.0,622.96
3,9,5.0,10000.0,466.92
17,20,1.0,50000.0,263.95
2,6,1.0,50000.0,309.85
13,17,5.0,10000.0,520.45
2,17,2.5,20000.0,779.46
1,19,10.0,5000.0,446.49
10,15,10.0,5000.0,574.06
4,7,2.5,20000.0,316.55
6,8,2.5,20000.0,159.31
11,17,2.5,20000.0,788.31
4,12,5.0,10000.0,510.8
5,17,1.0,50000.0,433.23
15,17,2.5,20000.0,171.1
15,20,5.0,10000.0,394.28
2,5,1.0,50000.0,787.71
3,7,10.0,5000.0,701.76
5,7,2.5,20000.0,794.15
8,11,1.0,50000.0,814.87
12,19,10.0,5000.0,84.78
15,19,2.5,20000.0,252.05
14,17,5.0,10000.0,419.0
7,17,5.0,10000.0,479.74
1,16,5.0,10000.0,534.4
7,13,5.0,10000.0,433.38
14,18,5.0,10000.0,685.42
10,12,5.0,10000.0,338.75
8,16,2.5,20000.0,445.01
1,13,5.0,10000.0,98.39
12,14,10.0,5000.0,357.85
2,19,5.0,10000.0,787.43
5,3,5.0,10000.0,240.23
16,15,2.5,20000.0,769.07
6,4,10.0,5000.0,230.22
11,2,1.0,50000.0,401.81
16,6,5.0,10000.0,361.84
17,3,10.0,5000.0,653.18
18,4,10.0,5000.0,679.63
14,11,5.0,10000.0,749.79
11,4,1.0,50000.0,752.16
13,11,1.0,50000.0,694.43
18,12,10.0,5000.0,821.18
9,2,2.5,20000.0,360.6
14,13,10.0,5000.0,267.02
13,5,10.0,5000.0,765.08
10,6,10.0,5000.0,391.15
2,1,10.0,5000.0,351.36
15,11,1.0,50000.0,622.96
9,3,5.0,10000.0,466.92
20,17,1.0,50000.0,263.95
6,2,1.0,50000.0,309.85
17,13,5.0,10000.0,520.45
17,2,2.5,20000.0,779.46
19,1,10.0,5000.0,446.49
15,10,10.0,5000.0,574.06
7,4,2.5,20000.0,316.55
8,6,2.5,20000.0,159.31
17,11,2.5,20000.0,788.31
12,4,5.0,10000.0,510.8
17,5,1.0,50000.0,433.23
17,15,2.5,20000.0,171.1
20,15,5.0,10000.0,394.28
5,2,1.0,50000.0,787.71
7,3,10.0,5000.0,701.76
7,5,2.5,20000.0,794.15
11,8,1.0,50000.0,814.87
19,12,10.0,5000.0,84.78
19,15,2.5,20000.0,252.05
17,14,5.0,10000.0,419.0
17,7,5.0,10000.0,479.74
16,1,5.0,10000.0,534.4
13,7,5.0,10000.0,433.38
18,14,5.0,10000.0,685.42
12,10,5.0,10000.0,338.75
16,8,2.5,20000.0,445.01
13,1,5.0,10000.0,98.39
14,12,10.0,5000.0,357.85
19,2,5.0,10000.0,787.43
