srcNodeId,dstNodeId,cost,bandwidth,latency
8,24,1.0,50000.0,895.1
22,25,10.0,5000.0,791.6
14,28,2.5,20000.0,995.96
16,17,1.0,50000.0,612.78
12,25,5.0,10000.0,722.67
14,20,5.0,10000.0,866.22
8,22,2.5,20000.0,809.74
8,13,2.5,20000.0,480.78
2,11,5.0,10000.0,625.05
12,19,5.0,10000.0,86.21
16,19,10.0,5000.0,903.85
18,21,10.0,5000.0,941.7
4,27,2.5,20000.0,736.44
4,24,2.5,20000.0,656.08
4,28,1.0,50000.0,340.11
5,14,10.0,5000.0,906.69
15,24,10.0,5000.0,461.21
1,5,5.0,10000.0,667.99
5,21,10.0,5000.0,147.2
3,12,5.0,10000.0,455.93
17,22,1.0,50000.0,60.91
12,15,1.0,50000.0,767.69
7,21,1.0,50000.0,541.77
1,13,5.0,10000.0,312.61
13,25,10.0,5000.0,584.28
4,18,10.0,5000.0,674.03
5,28,5.0,10000.0,107.69
1,25,10.0,5000.0,679.1
7,29,5.0,10000.0,513.67
20,21,1.0,50000.0,199.7
11,12,2.5,20000.0,699.54
9,15,5.0,10000.0,291.36
28,30,2.5,20000.0,84.84
2,7,1.0,50000.0,536.57
3,6,10.0,5000.0,545.5
23,25,2.5,20000.0,64.85
7,8,5.0,10000.0,285.38
26,28,1.0,50000.0,747.89
6,29,2.5,20000.0,821.98
16,26,5.0,10000.0,624.89
28,29,2.5,20000.0,782.65
4,9,1.0,50000.0,496.09
1,7,1.0,50000.0,862.4
10,17,10.0,5000.0,441.46
13,20,5.0,10000.0,522.28
3,25,5.0,10000.0,275.45
19,24,5.0,10000.0,591.82
6,12,5.0,10000.0,823.21
3,13,1.0,50000.0,326.92
18,26,2.5,20000.0,244.72
6,11,2.5,20000.0,130.0
11,26,5.0,10000.0,449.19
21,28,2.5,20000.0,76.99
17,26,10.0,5000.0,430.47
13,30,10.0,5000.0,506.13
8,25,1.0,50000.0,314.84
12,24,1.0,50000.0,644.17
13,26,5.0,10000.0,507.02
10,22,2.5,20000.0,400.02
3,20,5.0,10000.0,196.73
10,20,1.0,50000.0,655.03
1,27,2.5,20000.0,703.88
12,22,1.0,50000.0,496.73
10,11,2.5,20000.0,575.11
4,6,2.5,20000.0,630.45
7,26,1.0,50000.0,293.31
11,17,10.0,5000.0,544.52
7,15,2.5,20000.0,643.57
15,20,1.0,50000.0,323.49
20,25,10.0,5000.0,144.28
20,26,5.0,10000.0,633.87
13,28,1.0,50000.0,578.27
17,19,1.0,50000.0,477.24
1,15,5.0,10000.0,495.58
10,29,1.0,50000.0,121.3
13,17,5.0,10000.0,581.02
1,16,10.0,5000.0,773.4
1,29,1.0,50000.0,385.39
6,28,1.0,50000.0,290.46
6,7,1.0,50000.0,316.47
11,14,1.0,50000.0,615.53
1,12,1.0,50000.0,410.16
22,29,1.0,50000.0,435.63
2,26,5.0,10000.0,259.58
7,17,10.0,5000.0,600.68
