srcNodeId,dstNodeId,bandwidth,latency
19,16,500.0,79.06744017093769
24,5,50.0,252.50318690788654
5,16,50.0,152.8570286286273
9,15,100.0,77.08656084860036
17,4,1000.0,90.28281087942133
21,24,50.0,97.32
23,16,50.0,100.36000606644413
16,10,1000.0,67.04
15,14,50.0,87.64
11,5,1000.0,184.35966538999588
2,9,50.0,100.12879280464708
5,20,1000.0,236.89975660888945
9,22,1000.0,118.51041920565997
7,21,1000.0,242.49631378392718
14,16,500.0,83.19173638481338
12,25,1000.0,112.15615005233428
23,12,500.0,118.00879610521277
7,9,100.0,116.19820488835272
19,20,1000.0,90.52884975645966
3,20,1000.0,162.73347312108388
24,1,1000.0,212.77637232244535
21,19,1000.0,75.87843497654734
25,22,50.0,81.74
4,22,500.0,161.75681645751192
14,22,500.0,107.22194381532051
23,20,1000.0,113.18014995188649
5,17,1000.0,107.16120103362935
23,2,500.0,219.37913190603393
4,25,50.0,260.23719262053385
19,11,500.0,167.10678954483302
18,14,1000.0,234.14908328593802
20,24,500.0,113.2
22,10,100.0,103.0935526049434
7,1,1000.0,39.33
4,13,100.0,106.48581325278121
21,25,100.0,117.85
5,2,500.0,82.01153971668062
21,10,500.0,287.39557119401803
8,12,100.0,154.5881854527923
15,24,100.0,189.24178064470127
19,25,50.0,78.35
3,7,1000.0,85.09424857586572
7,6,100.0,62.42
4,2,1000.0,63.61628526277032
14,12,500.0,75.76
20,9,500.0,212.47932113493616
10,11,500.0,229.67280515951842
17,6,1000.0,246.55114223831134
6,7,100.0,62.42
9,5,50.0,54.14745271816793
23,4,500.0,222.23506320133546
21,18,100.0,55.480609932576385
19,23,1000.0,39.23
22,13,100.0,126.21932039945301
25,2,50.0,232.12879866076452
7,24,500.0,210.92464822312414
2,16,500.0,149.12344760025204
9,4,100.0,50.92
7,5,1000.0,44.68
9,11,500.0,89.64260088299137
2,3,100.0,74.12557735024072
15,3,500.0,92.26003786176275
9,25,500.0,257.73133332275995
3,9,1000.0,45.85
20,22,50.0,130.6820631246235
13,17,1000.0,81.00678344876395
25,14,100.0,152.17737586978492
10,19,500.0,147.36664895041346
4,17,100.0,116.16535680603269
14,15,1000.0,87.64
16,7,100.0,234.66634130405384
25,13,500.0,107.18705622435999
7,23,50.0,202.38738334470423
25,16,500.0,130.70064216593738
25,8,50.0,228.59217884293616
21,16,1000.0,252.6539075588064
1,9,50.0,123.72643505241265
4,1,1000.0,37.66
24,9,100.0,309.3996195315918
13,23,1000.0,97.73718264114466
18,2,1000.0,224.77893611371462
2,14,500.0,136.50145809418444
6,12,100.0,81.13943956324086
15,19,500.0,222.67766603638324
7,14,100.0,113.59806803809069
25,9,100.0,162.0063331335757
11,19,100.0,168.7434631993981
11,20,500.0,201.31747630953512
25,15,1000.0,212.06193749932137
10,1,50.0,80.46546001007353
10,2,1000.0,92.54774673008858
24,8,1000.0,227.34474225772558
8,9,50.0,68.12484691870416
3,4,50.0,60.08
24,12,100.0,115.55124163116999
9,21,50.0,224.18892116853868
19,14,100.0,127.59374873861718
9,18,50.0,165.4766223853708
12,10,1000.0,87.2537718409204
9,1,50.0,79.48282278840355
16,5,1000.0,161.88748055683223
11,18,50.0,157.38044737533568
14,10,500.0,60.05
4,10,100.0,57.32
11,13,500.0,68.96
12,1,500.0,138.44789611649418
12,8,1000.0,122.01476665499905
1,24,500.0,214.13872166063823
9,3,50.0,45.85
8,4,500.0,48.84
9,23,500.0,149.70290580400598
5,1,100.0,37.93
17,11,100.0,133.79464189139966
24,18,500.0,40.02
21,6,1000.0,316.69090786300177
5,14,100.0,89.20151255724454
16,25,500.0,137.06777833582262
10,4,100.0,57.32
10,23,500.0,129.04488508247624
14,4,500.0,85.44198516499704
3,21,50.0,243.91201199947784
12,3,50.0,155.00223133878043
23,18,500.0,38.76
18,12,100.0,203.5822029082183
11,21,500.0,216.4950134226535
5,19,100.0,210.15492869549126
16,19,1000.0,74.06150699134848
6,8,1000.0,78.61252526258986
10,3,500.0,27.04
10,13,100.0,139.35771796356164
19,8,50.0,227.58870434576886
2,25,500.0,232.18638044751333
10,16,1000.0,67.04
14,1,500.0,119.61672177293144
12,11,50.0,78.45
25,24,1000.0,56.03
9,16,100.0,94.04969906637888
15,17,1000.0,330.5938561454521
11,2,1000.0,171.8592375633832
8,16,1000.0,142.0400886180357
17,23,1000.0,147.98962775889447
5,24,100.0,249.0070825040611
6,13,100.0,86.56285886316334
22,15,1000.0,226.03598808990242
6,25,100.0,173.97739400648123
12,22,100.0,130.95266599667346
17,7,1000.0,117.32976834941725
25,12,500.0,125.69083998449224
13,22,50.0,159.3709576836935
18,25,500.0,57.96
19,4,500.0,217.9092179775161
22,7,1000.0,156.20679369216157
17,25,500.0,164.9441559862743
13,8,50.0,150.11481446056405
24,13,50.0,127.84187214653385
8,19,500.0,225.99230070638257
14,21,500.0,332.0696945484872
9,17,100.0,57.62
5,15,500.0,76.60426617145175
1,22,100.0,163.6354102634745
6,24,50.0,169.38162142760012
22,17,1000.0,108.66021552797066
25,6,100.0,173.09221012949018
22,16,100.0,43.17
17,10,1000.0,50.51
5,3,50.0,83.60295244650926
13,5,1000.0,165.73021196602494
10,21,500.0,199.45533316508943
2,12,100.0,154.53528498477084
17,19,100.0,118.44846721986185
18,6,1000.0,184.24484697579334
5,11,1000.0,164.6053931849275
24,25,100.0,56.03
3,22,50.0,102.85136304052476
16,2,500.0,147.51974756063456
6,19,100.0,188.8400730948654
23,15,1000.0,187.17930648253486
17,14,500.0,56.92
19,22,50.0,51.03
12,15,100.0,82.91
4,15,500.0,171.5255289795274
1,15,50.0,101.91051630835605
10,24,100.0,206.92411276182588
18,13,500.0,129.28347601690365
7,10,50.0,69.3255450571468
9,7,1000.0,68.3431542906417
16,24,500.0,100.7861964089897
14,3,50.0,71.03305738869433
10,18,500.0,149.74158491329152
10,17,1000.0,50.51
12,4,1000.0,104.0792720929103
24,15,100.0,194.24137081658066
24,10,100.0,254.17757891993392
24,19,500.0,89.08
17,24,500.0,132.34691948052284
