srcNodeId,dstNodeId,bandwidth,latency
8,15,12.0,3352.829309295367
26,27,3.0,2520.8370404860843
24,12,6.0,3366.2013368768544
19,26,2.0,3168.265316224677
11,20,14.0,3934.8288401918658
5,14,1.0,2494.83
17,15,11.0,1679.61
8,19,5.0,4227.033113453307
23,24,12.0,1680.42
23,18,5.0,2521.2347606519984
7,26,13.0,3604.029969169186
7,6,10.0,1676.27
9,24,5.0,4204.339944124582
17,14,8.0,1684.69
18,11,10.0,4241.14389573579
5,13,6.0,3117.521004460702
16,27,5.0,1681.5954538626263
13,23,13.0,3458.8405998420067
22,1,5.0,1683.02
21,17,4.0,4242.956212889536
18,27,10.0,2200.241194399955
2,7,9.0,5644.582498707795
14,24,1.0,3561.7232275100996
16,4,3.0,2223.6170689865485
9,13,2.0,1684.78
4,23,2.0,2525.7784313382467
12,18,3.0,3348.620553073919
25,23,10.0,850.13
14,2,10.0,6263.370476379012
20,23,2.0,2478.9972985474906
26,16,3.0,1677.1
1,13,1.0,4196.2502243183135
21,3,4.0,3201.2116870342215
14,6,9.0,1681.46
11,23,2.0,3293.5030321250133
22,19,2.0,1685.17
1,2,8.0,1681.59
21,22,13.0,1676.26
21,5,6.0,3659.594331000191
25,18,1.0,2522.401353077107
25,8,2.0,6503.48446915639
20,18,10.0,1793.1356158430365
15,11,3.0,1689.67
24,4,4.0,1806.599783856026
19,25,4.0,2368.2797763896383
22,26,2.0,2522.229401448964
21,19,12.0,2398.983966264476
20,26,1.0,2665.691593834869
11,9,10.0,2587.996308563233
22,23,1.0,1676.03
16,18,7.0,1676.03
11,6,2.0,5514.487760805857
25,7,4.0,4736.793797675211
19,14,3.0,2520.596267569298
19,17,4.0,1680.1
19,2,3.0,2891.299626431475
25,17,5.0,2520.768366050387
11,10,10.0,1683.29
23,11,1.0,5052.444676118006
22,16,1.0,3215.9436193554184
20,6,1.0,3357.5373442031164
2,16,4.0,4078.5182541637614
19,24,7.0,1678.03
12,10,6.0,2502.68
23,3,1.0,5345.212333317873
2,21,1.0,1680.78
26,15,1.0,1685.1416001506268
2,20,6.0,1680.12
23,14,1.0,3924.1498719356323
22,21,5.0,1676.26
10,26,1.0,3177.7794271948815
23,21,3.0,2272.1863653876794
24,23,3.0,1680.42
4,22,1.0,2523.432987193025
15,5,1.0,4631.927351227628
15,24,1.0,1844.854653760498
23,27,7.0,1681.8
27,21,8.0,1682.18
20,16,1.0,2939.8018919666033
6,14,2.0,1681.46
2,22,3.0,1682.82
7,17,1.0,3218.877765689196
5,7,14.0,1682.79
12,11,9.0,1681.94
27,24,10.0,2515.98
27,16,2.0,1678.7419720226046
20,21,14.0,1688.99
22,8,1.0,5436.919740763476
2,1,9.0,1681.59
22,27,3.0,1696.04
6,5,6.0,2510.37
27,25,3.0,1839.9475396722353
