srcNodeId,dstNodeId,bandwidth,latency
16,1,100.0,168.00865540097638
20,13,50.0,286.09953458843955
9,1,100.0,185.9
11,7,500.0,216.312512043252
10,2,100.0,296.89
2,1,500.0,253.46
7,5,100.0,218.87
14,6,50.0,132.63
10,15,500.0,332.11
1,20,50.0,195.83770711860095
18,4,500.0,284.37955256568495
5,20,50.0,235.42853718220158
14,8,1000.0,238.21
10,20,100.0,228.4174841721743
18,7,100.0,354.1386568282958
19,8,50.0,246.84157038970818
10,7,500.0,317.27
1,17,50.0,138.38378034650157
12,18,500.0,176.4239541640247
16,7,1000.0,165.17480551839677
13,6,1000.0,106.35
17,7,1000.0,200.21023944997978
15,1,500.0,222.41
5,7,50.0,218.87
1,18,100.0,196.48819511916054
19,4,500.0,193.56382200162813
11,1,500.0,297.5129851702894
15,6,100.0,289.41
3,16,50.0,157.74954589867124
15,16,1000.0,148.82858518968862
11,14,100.0,231.26909871669744
17,6,100.0,162.41987520759406
8,13,1000.0,225.26
13,14,500.0,332.11
12,8,50.0,153.5673339433404
8,20,50.0,225.7093843551936
1,12,100.0,165.54391896667642
17,12,50.0,116.98795448975733
1,10,500.0,279.0
5,3,500.0,129.66273442667492
20,6,50.0,236.5079354350902
5,18,1000.0,215.14002413313213
1,13,100.0,132.12
10,8,50.0,307.1
9,2,1000.0,184.39
1,5,50.0,248.42
13,2,100.0,195.07
4,7,500.0,182.13
3,10,50.0,212.6318436808034
15,2,50.0,323.31
8,18,1000.0,210.47440154766198
1,19,100.0,194.75147480363032
3,8,50.0,132.0795443496387
4,17,1000.0,232.01855589148275
4,11,100.0,151.58430572399547
10,4,50.0,270.12
8,9,50.0,231.46
9,8,50.0,231.46
15,20,100.0,343.79627236371505
9,3,50.0,218.86733057513192
2,11,50.0,181.8946250043429
1,4,500.0,221.53
16,4,50.0,286.17753030472005
15,18,100.0,195.950064715174
7,9,50.0,317.27
6,13,1000.0,106.35
