srcNodeId,dstNodeId,bandwidth,latency
1,15,1000.0,422.83009084187097
4,20,1000.0,528.8398640020955
5,10,1000.0,383.03791063280937
15,13,1000.0,173.0
13,22,100.0,82.64910333333493
2,20,50.0,547.1171469187011
3,6,100.0,757.5888320842694
6,1,500.0,620.1661370603953
11,14,500.0,193.98000006084055
15,1,500.0,471.37454392746326
5,14,1000.0,313.01734113868724
1,21,500.0,416.6562999605353
21,12,500.0,213.97
22,4,100.0,550.353029850208
12,20,1000.0,217.88
9,11,50.0,351.02311551090725
24,4,1000.0,321.447503422329
3,1,500.0,205.03
12,9,100.0,342.91848891864913
14,6,50.0,437.4328365147487
6,11,1000.0,305.6248609387909
24,5,100.0,252.5154020255062
14,15,500.0,252.10026846780397
6,22,100.0,341.8194232089148
12,21,50.0,213.97
15,3,500.0,404.3892120314181
1,6,1000.0,658.3434278713552
15,21,1000.0,131.62
14,4,500.0,659.9727059045146
3,9,500.0,511.56862880870347
1,20,500.0,501.03912360244914
21,4,1000.0,422.39670246371475
21,15,100.0,131.62
11,6,500.0,311.0796461112137
21,9,50.0,154.1848570012232
20,11,500.0,218.96
9,13,500.0,336.0139892894165
6,15,50.0,245.68176388426403
4,2,100.0,132.95
5,11,100.0,233.14747537521254
3,22,100.0,354.7193040095574
3,12,50.0,289.28128626936643
4,5,1000.0,528.6024880346598
20,21,50.0,187.44762124889235
4,10,50.0,517.4556619668277
24,22,500.0,83.29844468483105
20,14,1000.0,359.2321876461434
10,20,1000.0,513.1448232533527
20,13,1000.0,216.30260234720254
3,5,1000.0,497.8144169486778
4,3,500.0,195.04
10,6,1000.0,305.3784312749952
11,9,50.0,269.7641614478632
24,6,1000.0,588.753399027024
1,10,100.0,519.0965219081993
24,10,500.0,296.93643392731235
5,12,100.0,398.3341525398994
2,15,50.0,410.96003531524974
2,12,1000.0,416.4946105509472
2,24,50.0,558.9278871005237
9,4,1000.0,520.5921000060299
1,12,50.0,473.5687141361468
10,21,1000.0,346.1262926392562
15,9,50.0,270.5349191484881
12,6,50.0,383.02088581876
6,4,100.0,780.3569268985397
11,4,50.0,598.1099289393375
15,20,100.0,187.18366274214873
20,12,1000.0,217.88
5,21,50.0,265.47455568790116
2,11,1000.0,622.8923604065444
5,13,100.0,394.3144636811211
13,20,100.0,214.9532113527863
3,4,50.0,195.04
13,3,500.0,313.1629165580959
14,3,100.0,702.6597964675964
21,22,100.0,155.43
22,15,500.0,163.88
6,13,50.0,373.8501994068586
10,24,1000.0,383.76657993800177
21,14,1000.0,342.9740939841033
24,21,500.0,131.62
2,10,50.0,523.4322019723377
3,20,500.0,504.58580790800266
13,1,1000.0,558.7668594564234
21,13,50.0,147.32
10,1,50.0,481.52959692990817
13,10,500.0,202.0226484665858
22,1,50.0,360.959932281601
22,13,100.0,109.94890387673465
9,21,100.0,288.7067527080451
22,24,50.0,115.9498904233932
4,13,100.0,611.9208231519581
24,14,50.0,333.88092257394607
24,1,500.0,336.43982622352786
1,5,50.0,653.9414109552079
15,11,1000.0,132.8
13,9,50.0,367.57409725624325
5,15,100.0,241.6240314611442
22,5,1000.0,373.93508405628705
1,4,50.0,132.95
24,15,50.0,131.62
22,3,500.0,358.53368878096194
3,24,100.0,324.6524770272679
21,24,100.0,131.62
11,3,50.0,309.6179179300885
9,3,1000.0,517.4227424698844
22,11,50.0,253.4
14,11,500.0,375.3440028024904
13,21,100.0,147.32
20,22,500.0,232.10392588227245
20,2,50.0,549.6303395429055
20,9,50.0,49.86
21,10,500.0,411.78925087500306
22,20,50.0,227.38538553249248
10,11,100.0,222.94664776493627
10,3,50.0,491.40418568440833
2,9,100.0,953.7048754922442
11,21,500.0,217.29
3,13,50.0,306.5314052933132
3,14,50.0,549.0995942007249
9,10,500.0,247.05296763813487
9,12,50.0,343.3231707336655
15,4,100.0,417.01013232729713
14,12,50.0,260.69219598444766
6,10,100.0,325.57370170135215
9,14,1000.0,379.6309826103482
4,12,100.0,515.0903287832007
1,11,100.0,530.0179406811935
2,22,100.0,704.3710538711982
4,1,50.0,132.95
1,22,100.0,380.744238420634
2,6,100.0,788.2566254415009
11,1,1000.0,351.60946483277826
14,21,500.0,526.197635495915
6,2,500.0,786.74539273203
21,6,50.0,177.3984487103345
21,5,100.0,180.6326422653822
4,6,100.0,697.0295518242663
14,13,100.0,332.34840774639986
22,21,500.0,155.43
14,24,500.0,246.84110033238352
5,3,1000.0,501.2610922502005
12,2,500.0,601.8404387459072
10,5,100.0,308.9108483188102
5,24,100.0,318.37887317990055
13,14,500.0,210.8293951295224
24,3,1000.0,313.7714178315909
6,3,100.0,630.0701489721298
14,1,1000.0,503.4596174277941
10,4,50.0,527.8462459229409
11,15,50.0,132.8
12,22,1000.0,250.08
13,24,1000.0,69.77
1,9,100.0,904.0582547136661
13,2,500.0,543.6952137684606
2,4,50.0,132.95
10,2,500.0,543.9957463393444
5,4,100.0,520.1986799147753
2,14,100.0,503.97877436619143
5,1,100.0,677.9370513622745
24,2,50.0,484.5757767972887
14,2,500.0,539.7023936726192
22,2,100.0,431.4181849558785
1,14,500.0,503.63218315231603
15,5,50.0,293.6925263352718
3,10,50.0,496.42935966724104
14,9,500.0,285.385625303709
15,10,50.0,261.84685058092373
6,14,500.0,262.1096926155586
20,3,50.0,503.11657311708234
9,6,1000.0,55.51
15,22,100.0,163.88
20,15,50.0,208.8897382111445
3,11,50.0,300.510205798402
4,15,50.0,390.7980411878121
2,13,50.0,598.3842568081188
14,5,1000.0,319.51362641869866
20,24,500.0,209.38633816704916
20,10,500.0,490.00362000900077
3,21,50.0,408.1582299824235
11,5,100.0,421.4091180853894
15,12,100.0,132.8
6,9,500.0,55.51
1,24,100.0,374.6233751785512
6,24,100.0,492.69871304337244
1,2,500.0,132.95
11,22,500.0,253.4
1,13,100.0,568.5493436494916
10,9,100.0,246.97570118893987
11,24,500.0,172.54
2,1,500.0,132.95
12,5,1000.0,245.59645682074506
12,24,100.0,172.54
4,24,100.0,333.04238696472925
4,11,100.0,541.2791002274975
24,9,50.0,254.45242971970393
5,22,500.0,407.50740796540816
6,21,100.0,308.52935400187414
4,9,100.0,515.5262998041086
4,22,50.0,442.55064652936505
22,12,50.0,250.08
21,11,1000.0,217.29
6,12,50.0,408.6234407182022
11,20,50.0,218.96
12,14,100.0,184.75247829518426
24,20,1000.0,201.97121053047374
13,5,1000.0,259.27117105699216
22,9,50.0,343.52324804098964
9,22,100.0,319.7128766082009
2,5,50.0,779.0603092742622
14,20,50.0,390.18896923514245
9,24,50.0,269.3565165255048
4,14,1000.0,548.3622648105903
4,21,500.0,414.26526684916234
