srcNodeId,dstNodeId,bandwidth,latency
7,49,35.0,1927.3982183227072
42,29,8.0,4197.211670107123
6,40,10.0,1681.02
38,14,35.0,1685.89
3,42,7.0,2808.5529326185024
30,16,19.0,5640.759047645721
35,41,11.0,1686.55
13,3,6.0,5041.7141893609
26,35,19.0,3361.717403012601
48,9,6.0,5333.468952918907
44,41,10.0,5682.269742296441
43,25,8.0,1675.46
15,41,5.0,5878.356238431887
25,26,3.0,5558.030562900536
19,40,5.0,5637.073748988746
28,44,17.0,1678.68
26,32,19.0,2760.0598001948756
22,13,16.0,4507.176240373074
33,16,16.0,4006.3895011388267
24,34,2.0,1674.82
16,25,3.0,6709.819309639794
41,49,19.0,6715.168451208895
24,46,4.0,3133.9376377992585
22,21,3.0,2264.424918328754
49,19,6.0,3534.320499565925
25,30,14.0,3391.2059479315694
2,11,3.0,6534.220028582104
43,44,8.0,5876.768222710309
30,19,13.0,3834.4309676405983
29,18,12.0,3346.5419153734792
12,30,5.0,5041.785559768425
4,12,12.0,1680.44
32,46,7.0,4794.08781714051
5,27,4.0,7492.222900161268
4,5,4.0,3420.1235018471293
31,34,2.0,4029.664308451916
